param,term,coefficient,transform
Q,x1^1 x2^2 x3^0 x4^1,-0.0262440947855457,log(Q)
Q,x1^1 x2^2 x3^1 x4^0,0.0512040854090125,log(Q)
Q,x1^1 x2^3 x3^0 x4^0,0.0268608638396326,log(Q)
Q,x1^2 x2^0 x3^0 x4^2,-0.0083192172987225,log(Q)
Q,x1^2 x2^0 x3^1 x4^1,0.422030731014175,log(Q)
Q,x1^2 x2^0 x3^2 x4^0,-0.120314005380503,log(Q)
Q,x1^2 x2^1 x3^0 x4^1,0.0274541538458682,log(Q)
Q,x1^2 x2^1 x3^1 x4^0,0.0228577098573106,log(Q)
Q,x1^2 x2^2 x3^0 x4^0,0.10602032039661,log(Q)
Q,x1^3 x2^0 x3^0 x4^1,0.0493470799911394,log(Q)
Q,x1^3 x2^0 x3^1 x4^0,-0.0372955315779794,log(Q)
Q,x1^3 x2^1 x3^0 x4^0,0.0499055089604816,log(Q)
Q,x1^4 x2^0 x3^0 x4^0,-0.0356617438052271,log(Q)
B,(intercept),-32.0871442555445,log(B)
B,1,9.31972891445465e-17,log(B)
B,x1^0 x2^0 x3^0 x4^1,-1.41959365090097,log(B)
B,x1^0 x2^0 x3^1 x4^0,1.29321451436047,log(B)
B,x1^0 x2^1 x3^0 x4^0,-6.95518738372342,log(B)
B,x1^1 x2^0 x3^0 x4^0,-6.42202337076985,log(B)
B,x1^0 x2^0 x3^0 x4^2,3.09122055431482,log(B)
B,x1^0 x2^0 x3^1 x4^1,2.74105421122734,log(B)
B,x1^0 x2^0 x3^2 x4^0,-1.1617876199795,log(B)
B,x1^0 x2^1 x3^0 x4^1,0.246774269095954,log(B)
B,x1^0 x2^1 x3^1 x4^0,-0.45133234453522,log(B)
B,x1^0 x2^2 x3^0 x4^0,2.99991553607012,log(B)
B,x1^1 x2^0 x3^0 x4^1,0.241043975268675,log(B)
B,x1^1 x2^0 x3^1 x4^0,0.0312987982761507,log(B)
B,x1^1 x2^1 x3^0 x4^0,-3.0997428030983,log(B)
B,x1^2 x2^0 x3^0 x4^0,1.66434285598268,log(B)
B,x1^0 x2^0 x3^0 x4^3,2.39747415586468,log(B)
B,x1^0 x2^0 x3^1 x4^2,-7.73156003502158,log(B)
B,x1^0 x2^0 x3^2 x4^1,-3.29157338385723,log(B)
B,x1^0 x2^0 x3^3 x4^0,1.65324590043321,log(B)
B,x1^0 x2^1 x3^0 x4^2,-0.622972567238723,log(B)
B,x1^0 x2^1 x3^1 x4^1,0.402256663711406,log(B)
B,x1^0 x2^1 x3^2 x4^0,0.517390165603078,log(B)
B,x1^0 x2^2 x3^0 x4^1,0.0466462797395882,log(B)
B,x1^0 x2^2 x3^1 x4^0,-0.0917109219610687,log(B)
B,x1^0 x2^3 x3^0 x4^0,-1.29602086560007,log(B)
B,x1^1 x2^0 x3^0 x4^2,-0.98509396916976,log(B)
B,x1^1 x2^0 x3^1 x4^1,-0.200321512235476,log(B)
B,x1^1 x2^0 x3^2 x4^0,-0.419108704149148,log(B)
